city,month,avg_temp,max_temp,min_temp,avg_score,rain_probability,recommendation,season,temp_range,comfort_index
Houston,2017-11-30,292.4937426664032,304.15,277.84,1.9583931133428982,0.024390243902439025,⭐️⭐️,Automne,26.310000000000002,174.76453828276874
Houston,2025-06-30,24.44,24.44,24.44,3.0,0.0,⭐️⭐️⭐️,Été,0.0,14.664
Indianapolis,2012-10-31,284.5750648758427,299.16,272.95,1.9043715846994536,0.07523939808481532,⭐️⭐️,Automne,26.210000000000036,168.48785698296115
Indianapolis,2012-11-30,278.35924305555557,295.06,269.23,1.9569444444444444,0.027777777777777776,⭐️⭐️,Automne,25.829999999999984,166.1822125
Indianapolis,2012-12-31,277.2588568548387,294.09,261.9,1.9099462365591398,0.07258064516129033,⭐️⭐️,Hiver,32.19,164.1778947580645
Indianapolis,2013-01-31,272.59021736111157,291.8375,256.97,1.9206989247311828,0.06989247311827956,⭐️⭐️,Hiver,34.86749999999995,161.45735622311855
Indianapolis,2013-02-28,271.6030432787708,288.45,253.13,1.9568452380952381,0.03125,⭐️⭐️,Hiver,35.31999999999999,162.02432596726248
Indianapolis,2013-03-31,274.7696847708895,291.57,264.88,1.956989247311828,0.033602150537634407,⭐️⭐️,Printemps,26.689999999999998,163.85374634640468
Indianapolis,2013-04-30,284.1137094907403,300.38,269.21,1.9013888888888888,0.0763888888888889,⭐️⭐️,Printemps,31.170000000000016,168.1765590277775
Indianapolis,2013-05-31,291.67408534946236,303.2,276.35,1.9301075268817205,0.06048387096774194,⭐️⭐️,Printemps,26.849999999999966,173.18993508064514
Indianapolis,2013-06-30,295.6388807638889,309.96,281.73,1.8916666666666666,0.10555555555555556,⭐️⭐️,Été,28.22999999999996,174.21666179166667
Indianapolis,2013-07-31,296.4571301351351,312.04,284.23,1.9422043010752688,0.05241935483870968,⭐️⭐️,Été,27.810000000000002,176.30169743591978
Indianapolis,2013-08-31,296.5626828181008,308.78,283.87,1.9153225806451613,0.08064516129032258,⭐️⭐️,Été,24.909999999999968,175.51825485215082
Indianapolis,2013-09-30,292.7212783564805,308.71,278.15,1.8583333333333334,0.1375,⭐️⭐️,Automne,30.560000000000002,171.5077670138883
Indianapolis,2013-10-31,285.25561754032526,302.41,269.356333333,1.793010752688172,0.20161290322580644,⭐️,Automne,33.053666667000016,165.10498342742093
